Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
Muscle            ,   3.1805e+3,   3.3353e-1,   9.0783e+4,   2.0764e+1,   9.4781e+1,   1.5829e+1,
Muscle            ,   3.1842e+3,   3.3354e-1,   9.0649e+4,   2.0772e+1,   9.4726e+1,   1.5819e+1,
Muscle            ,   3.1879e+3,   3.3355e-1,   9.0515e+4,   2.0779e+1,   9.4671e+1,   1.5810e+1,
Muscle            ,   3.1915e+3,   3.3356e-1,   9.0382e+4,   2.0786e+1,   9.4616e+1,   1.5800e+1,
Muscle            ,   3.1952e+3,   3.3357e-1,   9.0249e+4,   2.0793e+1,   9.4561e+1,   1.5791e+1,
Muscle            ,   3.1989e+3,   3.3358e-1,   9.0116e+4,   2.0801e+1,   9.4506e+1,   1.5782e+1,
Muscle            ,   3.2026e+3,   3.3359e-1,   8.9984e+4,   2.0808e+1,   9.4452e+1,   1.5772e+1,
Muscle            ,   3.2063e+3,   3.3360e-1,   8.9851e+4,   2.0815e+1,   9.4397e+1,   1.5763e+1,
Muscle            ,   3.2100e+3,   3.3360e-1,   8.9719e+4,   2.0822e+1,   9.4342e+1,   1.5753e+1,
Muscle            ,   3.2137e+3,   3.3361e-1,   8.9587e+4,   2.0830e+1,   9.4287e+1,   1.5744e+1,
Muscle            ,   3.2174e+3,   3.3362e-1,   8.9455e+4,   2.0837e+1,   9.4232e+1,   1.5735e+1,
Muscle            ,   3.2211e+3,   3.3363e-1,   8.9324e+4,   2.0844e+1,   9.4178e+1,   1.5725e+1,
Muscle            ,   3.2248e+3,   3.3364e-1,   8.9192e+4,   2.0851e+1,   9.4123e+1,   1.5716e+1,
Muscle            ,   3.2285e+3,   3.3365e-1,   8.9061e+4,   2.0858e+1,   9.4069e+1,   1.5706e+1,
Muscle            ,   3.2322e+3,   3.3366e-1,   8.8931e+4,   2.0866e+1,   9.4014e+1,   1.5697e+1,
Muscle            ,   3.2359e+3,   3.3367e-1,   8.8800e+4,   2.0873e+1,   9.3959e+1,   1.5688e+1,
Muscle            ,   3.2397e+3,   3.3367e-1,   8.8670e+4,   2.0880e+1,   9.3905e+1,   1.5678e+1,
Muscle            ,   3.2434e+3,   3.3368e-1,   8.8539e+4,   2.0887e+1,   9.3850e+1,   1.5669e+1,
Muscle            ,   3.2471e+3,   3.3369e-1,   8.8409e+4,   2.0894e+1,   9.3796e+1,   1.5660e+1,
Muscle            ,   3.2509e+3,   3.3370e-1,   8.8280e+4,   2.0901e+1,   9.3741e+1,   1.5650e+1,
Muscle            ,   3.2546e+3,   3.3371e-1,   8.8150e+4,   2.0909e+1,   9.3687e+1,   1.5641e+1,
Muscle            ,   3.2584e+3,   3.3372e-1,   8.8021e+4,   2.0916e+1,   9.3633e+1,   1.5632e+1,
Muscle            ,   3.2621e+3,   3.3373e-1,   8.7892e+4,   2.0923e+1,   9.3578e+1,   1.5622e+1,
Muscle            ,   3.2659e+3,   3.3374e-1,   8.7763e+4,   2.0930e+1,   9.3524e+1,   1.5613e+1,
Muscle            ,   3.2696e+3,   3.3374e-1,   8.7634e+4,   2.0937e+1,   9.3470e+1,   1.5604e+1,
Muscle            ,   3.2734e+3,   3.3375e-1,   8.7506e+4,   2.0944e+1,   9.3416e+1,   1.5594e+1,
Muscle            ,   3.2772e+3,   3.3376e-1,   8.7378e+4,   2.0952e+1,   9.3361e+1,   1.5585e+1,
Muscle            ,   3.2810e+3,   3.3377e-1,   8.7250e+4,   2.0959e+1,   9.3307e+1,   1.5576e+1,
Muscle            ,   3.2847e+3,   3.3378e-1,   8.7122e+4,   2.0966e+1,   9.3253e+1,   1.5566e+1,
Muscle            ,   3.2885e+3,   3.3379e-1,   8.6994e+4,   2.0973e+1,   9.3199e+1,   1.5557e+1,
Muscle            ,   3.2923e+3,   3.3380e-1,   8.6867e+4,   2.0980e+1,   9.3145e+1,   1.5548e+1,
Muscle            ,   3.2961e+3,   3.3380e-1,   8.6740e+4,   2.0987e+1,   9.3091e+1,   1.5539e+1,
Muscle            ,   3.2999e+3,   3.3381e-1,   8.6613e+4,   2.0994e+1,   9.3037e+1,   1.5529e+1,
Muscle            ,   3.3037e+3,   3.3382e-1,   8.6486e+4,   2.1001e+1,   9.2983e+1,   1.5520e+1,
Muscle            ,   3.3075e+3,   3.3383e-1,   8.6360e+4,   2.1008e+1,   9.2929e+1,   1.5511e+1,
Muscle            ,   3.3113e+3,   3.3384e-1,   8.6234e+4,   2.1016e+1,   9.2875e+1,   1.5502e+1,
Muscle            ,   3.3151e+3,   3.3385e-1,   8.6108e+4,   2.1023e+1,   9.2821e+1,   1.5492e+1,
Muscle            ,   3.3189e+3,   3.3386e-1,   8.5982e+4,   2.1030e+1,   9.2767e+1,   1.5483e+1,
Muscle            ,   3.3228e+3,   3.3387e-1,   8.5856e+4,   2.1037e+1,   9.2713e+1,   1.5474e+1,
Muscle            ,   3.3266e+3,   3.3387e-1,   8.5731e+4,   2.1044e+1,   9.2659e+1,   1.5465e+1,
Muscle            ,   3.3304e+3,   3.3388e-1,   8.5606e+4,   2.1051e+1,   9.2606e+1,   1.5455e+1,
Muscle            ,   3.3343e+3,   3.3389e-1,   8.5481e+4,   2.1058e+1,   9.2552e+1,   1.5446e+1,
Muscle            ,   3.3381e+3,   3.3390e-1,   8.5356e+4,   2.1065e+1,   9.2498e+1,   1.5437e+1,
Muscle            ,   3.3420e+3,   3.3391e-1,   8.5231e+4,   2.1072e+1,   9.2444e+1,   1.5428e+1,
Muscle            ,   3.3458e+3,   3.3392e-1,   8.5107e+4,   2.1079e+1,   9.2391e+1,   1.5419e+1,
Muscle            ,   3.3497e+3,   3.3393e-1,   8.4983e+4,   2.1086e+1,   9.2337e+1,   1.5409e+1,
Muscle            ,   3.3535e+3,   3.3393e-1,   8.4859e+4,   2.1093e+1,   9.2284e+1,   1.5400e+1,
Muscle            ,   3.3574e+3,   3.3394e-1,   8.4735e+4,   2.1100e+1,   9.2230e+1,   1.5391e+1,
Muscle            ,   3.3612e+3,   3.3395e-1,   8.4612e+4,   2.1107e+1,   9.2176e+1,   1.5382e+1,
Muscle            ,   3.3651e+3,   3.3396e-1,   8.4488e+4,   2.1114e+1,   9.2123e+1,   1.5373e+1,
Muscle            ,   3.3690e+3,   3.3397e-1,   8.4365e+4,   2.1121e+1,   9.2069e+1,   1.5363e+1,
Muscle            ,   3.3729e+3,   3.3398e-1,   8.4242e+4,   2.1128e+1,   9.2016e+1,   1.5354e+1,
Muscle            ,   3.3768e+3,   3.3399e-1,   8.4120e+4,   2.1135e+1,   9.1963e+1,   1.5345e+1,
Muscle            ,   3.3806e+3,   3.3399e-1,   8.3997e+4,   2.1142e+1,   9.1909e+1,   1.5336e+1,
Muscle            ,   3.3845e+3,   3.3400e-1,   8.3875e+4,   2.1149e+1,   9.1856e+1,   1.5327e+1,
Muscle            ,   3.3884e+3,   3.3401e-1,   8.3753e+4,   2.1156e+1,   9.1803e+1,   1.5318e+1,
Muscle            ,   3.3923e+3,   3.3402e-1,   8.3631e+4,   2.1163e+1,   9.1749e+1,   1.5309e+1,
Muscle            ,   3.3963e+3,   3.3403e-1,   8.3509e+4,   2.1170e+1,   9.1696e+1,   1.5300e+1,
Muscle            ,   3.4002e+3,   3.3404e-1,   8.3388e+4,   2.1177e+1,   9.1643e+1,   1.5290e+1,
Muscle            ,   3.4041e+3,   3.3405e-1,   8.3267e+4,   2.1184e+1,   9.1590e+1,   1.5281e+1,
Muscle            ,   3.4080e+3,   3.3405e-1,   8.3146e+4,   2.1191e+1,   9.1536e+1,   1.5272e+1,
Muscle            ,   3.4119e+3,   3.3406e-1,   8.3025e+4,   2.1198e+1,   9.1483e+1,   1.5263e+1,
Muscle            ,   3.4159e+3,   3.3407e-1,   8.2904e+4,   2.1205e+1,   9.1430e+1,   1.5254e+1,
Muscle            ,   3.4198e+3,   3.3408e-1,   8.2784e+4,   2.1212e+1,   9.1377e+1,   1.5245e+1,
Muscle            ,   3.4237e+3,   3.3409e-1,   8.2664e+4,   2.1219e+1,   9.1324e+1,   1.5236e+1,
Muscle            ,   3.4277e+3,   3.3410e-1,   8.2544e+4,   2.1226e+1,   9.1271e+1,   1.5227e+1,
Muscle            ,   3.4316e+3,   3.3410e-1,   8.2424e+4,   2.1233e+1,   9.1218e+1,   1.5218e+1,
Muscle            ,   3.4356e+3,   3.3411e-1,   8.2304e+4,   2.1240e+1,   9.1165e+1,   1.5209e+1,
Muscle            ,   3.4395e+3,   3.3412e-1,   8.2185e+4,   2.1247e+1,   9.1112e+1,   1.5200e+1,
Muscle            ,   3.4435e+3,   3.3413e-1,   8.2066e+4,   2.1254e+1,   9.1059e+1,   1.5190e+1,
Muscle            ,   3.4475e+3,   3.3414e-1,   8.1947e+4,   2.1261e+1,   9.1006e+1,   1.5181e+1,
Muscle            ,   3.4514e+3,   3.3415e-1,   8.1828e+4,   2.1268e+1,   9.0954e+1,   1.5172e+1,
Muscle            ,   3.4554e+3,   3.3416e-1,   8.1709e+4,   2.1274e+1,   9.0901e+1,   1.5163e+1,
Muscle            ,   3.4594e+3,   3.3416e-1,   8.1591e+4,   2.1281e+1,   9.0848e+1,   1.5154e+1,
Muscle            ,   3.4634e+3,   3.3417e-1,   8.1473e+4,   2.1288e+1,   9.0795e+1,   1.5145e+1,
Muscle            ,   3.4674e+3,   3.3418e-1,   8.1355e+4,   2.1295e+1,   9.0743e+1,   1.5136e+1,
Muscle            ,   3.4714e+3,   3.3419e-1,   8.1237e+4,   2.1302e+1,   9.0690e+1,   1.5127e+1,
Muscle            ,   3.4754e+3,   3.3420e-1,   8.1119e+4,   2.1309e+1,   9.0637e+1,   1.5118e+1,
Muscle            ,   3.4794e+3,   3.3421e-1,   8.1002e+4,   2.1316e+1,   9.0585e+1,   1.5109e+1,
Muscle            ,   3.4834e+3,   3.3421e-1,   8.0885e+4,   2.1323e+1,   9.0532e+1,   1.5100e+1,
Muscle            ,   3.4874e+3,   3.3422e-1,   8.0768e+4,   2.1329e+1,   9.0479e+1,   1.5091e+1,
Muscle            ,   3.4914e+3,   3.3423e-1,   8.0651e+4,   2.1336e+1,   9.0427e+1,   1.5082e+1,
Muscle            ,   3.4954e+3,   3.3424e-1,   8.0534e+4,   2.1343e+1,   9.0374e+1,   1.5073e+1,
Muscle            ,   3.4995e+3,   3.3425e-1,   8.0418e+4,   2.1350e+1,   9.0322e+1,   1.5064e+1,
Muscle            ,   3.5035e+3,   3.3426e-1,   8.0302e+4,   2.1357e+1,   9.0270e+1,   1.5055e+1,
Muscle            ,   3.5075e+3,   3.3427e-1,   8.0186e+4,   2.1364e+1,   9.0217e+1,   1.5046e+1,
Muscle            ,   3.5116e+3,   3.3427e-1,   8.0070e+4,   2.1370e+1,   9.0165e+1,   1.5037e+1,
Muscle            ,   3.5156e+3,   3.3428e-1,   7.9954e+4,   2.1377e+1,   9.0112e+1,   1.5028e+1,
Muscle            ,   3.5197e+3,   3.3429e-1,   7.9839e+4,   2.1384e+1,   9.0060e+1,   1.5019e+1,
Muscle            ,   3.5237e+3,   3.3430e-1,   7.9724e+4,   2.1391e+1,   9.0008e+1,   1.5011e+1,
Muscle            ,   3.5278e+3,   3.3431e-1,   7.9609e+4,   2.1398e+1,   8.9956e+1,   1.5002e+1,
Muscle            ,   3.5318e+3,   3.3432e-1,   7.9494e+4,   2.1404e+1,   8.9903e+1,   1.4993e+1,
Muscle            ,   3.5359e+3,   3.3432e-1,   7.9379e+4,   2.1411e+1,   8.9851e+1,   1.4984e+1,
Muscle            ,   3.5400e+3,   3.3433e-1,   7.9265e+4,   2.1418e+1,   8.9799e+1,   1.4975e+1,
Muscle            ,   3.5441e+3,   3.3434e-1,   7.9150e+4,   2.1425e+1,   8.9747e+1,   1.4966e+1,
Muscle            ,   3.5481e+3,   3.3435e-1,   7.9036e+4,   2.1432e+1,   8.9695e+1,   1.4957e+1,
Muscle            ,   3.5522e+3,   3.3436e-1,   7.8922e+4,   2.1438e+1,   8.9643e+1,   1.4948e+1,
Muscle            ,   3.5563e+3,   3.3437e-1,   7.8809e+4,   2.1445e+1,   8.9591e+1,   1.4939e+1,
Muscle            ,   3.5604e+3,   3.3437e-1,   7.8695e+4,   2.1452e+1,   8.9539e+1,   1.4930e+1,
Muscle            ,   3.5645e+3,   3.3438e-1,   7.8582e+4,   2.1459e+1,   8.9487e+1,   1.4921e+1,
Muscle            ,   3.5686e+3,   3.3439e-1,   7.8469e+4,   2.1465e+1,   8.9435e+1,   1.4913e+1,
Muscle            ,   3.5727e+3,   3.3440e-1,   7.8356e+4,   2.1472e+1,   8.9383e+1,   1.4904e+1,
Muscle            ,   3.5768e+3,   3.3441e-1,   7.8243e+4,   2.1479e+1,   8.9331e+1,   1.4895e+1,
Muscle            ,   3.5810e+3,   3.3442e-1,   7.8131e+4,   2.1486e+1,   8.9279e+1,   1.4886e+1,
Muscle            ,   3.5851e+3,   3.3442e-1,   7.8018e+4,   2.1492e+1,   8.9227e+1,   1.4877e+1,
Muscle            ,   3.5892e+3,   3.3443e-1,   7.7906e+4,   2.1499e+1,   8.9175e+1,   1.4868e+1,
Muscle            ,   3.5934e+3,   3.3444e-1,   7.7794e+4,   2.1506e+1,   8.9123e+1,   1.4859e+1,
Muscle            ,   3.5975e+3,   3.3445e-1,   7.7683e+4,   2.1512e+1,   8.9072e+1,   1.4850e+1,
Muscle            ,   3.6016e+3,   3.3446e-1,   7.7571e+4,   2.1519e+1,   8.9020e+1,   1.4842e+1,
Muscle            ,   3.6058e+3,   3.3447e-1,   7.7460e+4,   2.1526e+1,   8.8968e+1,   1.4833e+1,
Muscle            ,   3.6099e+3,   3.3447e-1,   7.7348e+4,   2.1532e+1,   8.8917e+1,   1.4824e+1,
Muscle            ,   3.6141e+3,   3.3448e-1,   7.7237e+4,   2.1539e+1,   8.8865e+1,   1.4815e+1,
Muscle            ,   3.6183e+3,   3.3449e-1,   7.7127e+4,   2.1546e+1,   8.8813e+1,   1.4806e+1,
Muscle            ,   3.6224e+3,   3.3450e-1,   7.7016e+4,   2.1552e+1,   8.8762e+1,   1.4798e+1,
Muscle            ,   3.6266e+3,   3.3451e-1,   7.6905e+4,   2.1559e+1,   8.8710e+1,   1.4789e+1,
Muscle            ,   3.6308e+3,   3.3452e-1,   7.6795e+4,   2.1566e+1,   8.8659e+1,   1.4780e+1,
Muscle            ,   3.6350e+3,   3.3452e-1,   7.6685e+4,   2.1572e+1,   8.8607e+1,   1.4771e+1,
Muscle            ,   3.6392e+3,   3.3453e-1,   7.6575e+4,   2.1579e+1,   8.8556e+1,   1.4762e+1,
Muscle            ,   3.6433e+3,   3.3454e-1,   7.6465e+4,   2.1586e+1,   8.8504e+1,   1.4754e+1,
Muscle            ,   3.6475e+3,   3.3455e-1,   7.6356e+4,   2.1592e+1,   8.8453e+1,   1.4745e+1,
Muscle            ,   3.6517e+3,   3.3456e-1,   7.6247e+4,   2.1599e+1,   8.8402e+1,   1.4736e+1,
Muscle            ,   3.6559e+3,   3.3457e-1,   7.6137e+4,   2.1605e+1,   8.8350e+1,   1.4727e+1,
Muscle            ,   3.6602e+3,   3.3457e-1,   7.6029e+4,   2.1612e+1,   8.8299e+1,   1.4718e+1,
Muscle            ,   3.6644e+3,   3.3458e-1,   7.5920e+4,   2.1619e+1,   8.8248e+1,   1.4710e+1,
Muscle            ,   3.6686e+3,   3.3459e-1,   7.5811e+4,   2.1625e+1,   8.8196e+1,   1.4701e+1,
Muscle            ,   3.6728e+3,   3.3460e-1,   7.5703e+4,   2.1632e+1,   8.8145e+1,   1.4692e+1,
Muscle            ,   3.6771e+3,   3.3461e-1,   7.5594e+4,   2.1638e+1,   8.8094e+1,   1.4684e+1,
Muscle            ,   3.6813e+3,   3.3462e-1,   7.5486e+4,   2.1645e+1,   8.8043e+1,   1.4675e+1,
Muscle            ,   3.6855e+3,   3.3462e-1,   7.5379e+4,   2.1652e+1,   8.7992e+1,   1.4666e+1,
Muscle            ,   3.6898e+3,   3.3463e-1,   7.5271e+4,   2.1658e+1,   8.7941e+1,   1.4657e+1,
Muscle            ,   3.6940e+3,   3.3464e-1,   7.5163e+4,   2.1665e+1,   8.7890e+1,   1.4649e+1,
Muscle            ,   3.6983e+3,   3.3465e-1,   7.5056e+4,   2.1671e+1,   8.7838e+1,   1.4640e+1,
Muscle            ,   3.7025e+3,   3.3466e-1,   7.4949e+4,   2.1678e+1,   8.7787e+1,   1.4631e+1,
Muscle            ,   3.7068e+3,   3.3466e-1,   7.4842e+4,   2.1684e+1,   8.7736e+1,   1.4622e+1,
Muscle            ,   3.7111e+3,   3.3467e-1,   7.4735e+4,   2.1691e+1,   8.7685e+1,   1.4614e+1,
Muscle            ,   3.7154e+3,   3.3468e-1,   7.4629e+4,   2.1697e+1,   8.7635e+1,   1.4605e+1,
Muscle            ,   3.7196e+3,   3.3469e-1,   7.4522e+4,   2.1704e+1,   8.7584e+1,   1.4596e+1,
Muscle            ,   3.7239e+3,   3.3470e-1,   7.4416e+4,   2.1710e+1,   8.7533e+1,   1.4588e+1,
Muscle            ,   3.7282e+3,   3.3471e-1,   7.4310e+4,   2.1717e+1,   8.7482e+1,   1.4579e+1,
Muscle            ,   3.7325e+3,   3.3471e-1,   7.4204e+4,   2.1723e+1,   8.7431e+1,   1.4570e+1,
Muscle            ,   3.7368e+3,   3.3472e-1,   7.4098e+4,   2.1730e+1,   8.7380e+1,   1.4562e+1,
Muscle            ,   3.7411e+3,   3.3473e-1,   7.3993e+4,   2.1736e+1,   8.7330e+1,   1.4553e+1,
Muscle            ,   3.7454e+3,   3.3474e-1,   7.3887e+4,   2.1743e+1,   8.7279e+1,   1.4544e+1,
Muscle            ,   3.7497e+3,   3.3475e-1,   7.3782e+4,   2.1749e+1,   8.7228e+1,   1.4536e+1,
Muscle            ,   3.7540e+3,   3.3475e-1,   7.3677e+4,   2.1756e+1,   8.7178e+1,   1.4527e+1,
Muscle            ,   3.7584e+3,   3.3476e-1,   7.3573e+4,   2.1762e+1,   8.7127e+1,   1.4518e+1,
Muscle            ,   3.7627e+3,   3.3477e-1,   7.3468e+4,   2.1769e+1,   8.7076e+1,   1.4510e+1,
Muscle            ,   3.7670e+3,   3.3478e-1,   7.3363e+4,   2.1775e+1,   8.7026e+1,   1.4501e+1,
Muscle            ,   3.7714e+3,   3.3479e-1,   7.3259e+4,   2.1781e+1,   8.6975e+1,   1.4493e+1,
Muscle            ,   3.7757e+3,   3.3480e-1,   7.3155e+4,   2.1788e+1,   8.6925e+1,   1.4484e+1,
Muscle            ,   3.7801e+3,   3.3480e-1,   7.3051e+4,   2.1794e+1,   8.6874e+1,   1.4475e+1,
Muscle            ,   3.7844e+3,   3.3481e-1,   7.2947e+4,   2.1801e+1,   8.6824e+1,   1.4467e+1,
Muscle            ,   3.7888e+3,   3.3482e-1,   7.2844e+4,   2.1807e+1,   8.6773e+1,   1.4458e+1,
Muscle            ,   3.7931e+3,   3.3483e-1,   7.2740e+4,   2.1814e+1,   8.6723e+1,   1.4450e+1,
Muscle            ,   3.7975e+3,   3.3484e-1,   7.2637e+4,   2.1820e+1,   8.6672e+1,   1.4441e+1,
Muscle            ,   3.8019e+3,   3.3484e-1,   7.2534e+4,   2.1826e+1,   8.6622e+1,   1.4432e+1,
Muscle            ,   3.8063e+3,   3.3485e-1,   7.2431e+4,   2.1833e+1,   8.6572e+1,   1.4424e+1,
Muscle            ,   3.8107e+3,   3.3486e-1,   7.2329e+4,   2.1839e+1,   8.6521e+1,   1.4415e+1,
Muscle            ,   3.8150e+3,   3.3487e-1,   7.2226e+4,   2.1845e+1,   8.6471e+1,   1.4407e+1,
Muscle            ,   3.8194e+3,   3.3488e-1,   7.2124e+4,   2.1852e+1,   8.6421e+1,   1.4398e+1,
Muscle            ,   3.8238e+3,   3.3488e-1,   7.2021e+4,   2.1858e+1,   8.6371e+1,   1.4390e+1,
Muscle            ,   3.8282e+3,   3.3489e-1,   7.1919e+4,   2.1865e+1,   8.6321e+1,   1.4381e+1,
Muscle            ,   3.8327e+3,   3.3490e-1,   7.1818e+4,   2.1871e+1,   8.6270e+1,   1.4373e+1,
Muscle            ,   3.8371e+3,   3.3491e-1,   7.1716e+4,   2.1877e+1,   8.6220e+1,   1.4364e+1,
Muscle            ,   3.8415e+3,   3.3492e-1,   7.1614e+4,   2.1884e+1,   8.6170e+1,   1.4355e+1,
Muscle            ,   3.8459e+3,   3.3493e-1,   7.1513e+4,   2.1890e+1,   8.6120e+1,   1.4347e+1,
Muscle            ,   3.8503e+3,   3.3493e-1,   7.1412e+4,   2.1896e+1,   8.6070e+1,   1.4338e+1,
Muscle            ,   3.8548e+3,   3.3494e-1,   7.1311e+4,   2.1902e+1,   8.6020e+1,   1.4330e+1,
Muscle            ,   3.8592e+3,   3.3495e-1,   7.1210e+4,   2.1909e+1,   8.5970e+1,   1.4321e+1,
Muscle            ,   3.8637e+3,   3.3496e-1,   7.1110e+4,   2.1915e+1,   8.5920e+1,   1.4313e+1,
Muscle            ,   3.8681e+3,   3.3497e-1,   7.1009e+4,   2.1921e+1,   8.5870e+1,   1.4304e+1,
Muscle            ,   3.8726e+3,   3.3497e-1,   7.0909e+4,   2.1928e+1,   8.5820e+1,   1.4296e+1,
Muscle            ,   3.8770e+3,   3.3498e-1,   7.0809e+4,   2.1934e+1,   8.5771e+1,   1.4287e+1,
Muscle            ,   3.8815e+3,   3.3499e-1,   7.0709e+4,   2.1940e+1,   8.5721e+1,   1.4279e+1,
Muscle            ,   3.8860e+3,   3.3500e-1,   7.0609e+4,   2.1946e+1,   8.5671e+1,   1.4270e+1,
Muscle            ,   3.8905e+3,   3.3501e-1,   7.0509e+4,   2.1953e+1,   8.5621e+1,   1.4262e+1,
Muscle            ,   3.8949e+3,   3.3501e-1,   7.0410e+4,   2.1959e+1,   8.5571e+1,   1.4253e+1,
Muscle            ,   3.8994e+3,   3.3502e-1,   7.0311e+4,   2.1965e+1,   8.5522e+1,   1.4245e+1,
Muscle            ,   3.9039e+3,   3.3503e-1,   7.0211e+4,   2.1971e+1,   8.5472e+1,   1.4236e+1,
Muscle            ,   3.9084e+3,   3.3504e-1,   7.0112e+4,   2.1978e+1,   8.5422e+1,   1.4228e+1,
Muscle            ,   3.9129e+3,   3.3505e-1,   7.0014e+4,   2.1984e+1,   8.5373e+1,   1.4220e+1,
Muscle            ,   3.9174e+3,   3.3505e-1,   6.9915e+4,   2.1990e+1,   8.5323e+1,   1.4211e+1,
Muscle            ,   3.9219e+3,   3.3506e-1,   6.9817e+4,   2.1996e+1,   8.5273e+1,   1.4203e+1,
Muscle            ,   3.9264e+3,   3.3507e-1,   6.9718e+4,   2.2002e+1,   8.5224e+1,   1.4194e+1,
Muscle            ,   3.9310e+3,   3.3508e-1,   6.9620e+4,   2.2009e+1,   8.5174e+1,   1.4186e+1,
Muscle            ,   3.9355e+3,   3.3509e-1,   6.9522e+4,   2.2015e+1,   8.5125e+1,   1.4177e+1,
Muscle            ,   3.9400e+3,   3.3509e-1,   6.9424e+4,   2.2021e+1,   8.5075e+1,   1.4169e+1,
Muscle            ,   3.9446e+3,   3.3510e-1,   6.9327e+4,   2.2027e+1,   8.5026e+1,   1.4161e+1,
Muscle            ,   3.9491e+3,   3.3511e-1,   6.9229e+4,   2.2033e+1,   8.4977e+1,   1.4152e+1,
Muscle            ,   3.9537e+3,   3.3512e-1,   6.9132e+4,   2.2039e+1,   8.4927e+1,   1.4144e+1,
Muscle            ,   3.9582e+3,   3.3513e-1,   6.9035e+4,   2.2046e+1,   8.4878e+1,   1.4135e+1,
Muscle            ,   3.9628e+3,   3.3513e-1,   6.8938e+4,   2.2052e+1,   8.4829e+1,   1.4127e+1,
Muscle            ,   3.9673e+3,   3.3514e-1,   6.8841e+4,   2.2058e+1,   8.4779e+1,   1.4119e+1,
Muscle            ,   3.9719e+3,   3.3515e-1,   6.8744e+4,   2.2064e+1,   8.4730e+1,   1.4110e+1,
Muscle            ,   3.9765e+3,   3.3516e-1,   6.8648e+4,   2.2070e+1,   8.4681e+1,   1.4102e+1,
Muscle            ,   3.9811e+3,   3.3517e-1,   6.8552e+4,   2.2076e+1,   8.4632e+1,   1.4093e+1,
Muscle            ,   3.9857e+3,   3.3517e-1,   6.8455e+4,   2.2082e+1,   8.4582e+1,   1.4085e+1,
Muscle            ,   3.9902e+3,   3.3518e-1,   6.8360e+4,   2.2088e+1,   8.4533e+1,   1.4077e+1,
Muscle            ,   3.9948e+3,   3.3519e-1,   6.8264e+4,   2.2094e+1,   8.4484e+1,   1.4068e+1,
Muscle            ,   3.9994e+3,   3.3520e-1,   6.8168e+4,   2.2101e+1,   8.4435e+1,   1.4060e+1,
Muscle            ,   4.0041e+3,   3.3521e-1,   6.8072e+4,   2.2107e+1,   8.4386e+1,   1.4052e+1,
Muscle            ,   4.0087e+3,   3.3521e-1,   6.7977e+4,   2.2113e+1,   8.4337e+1,   1.4043e+1,
Muscle            ,   4.0133e+3,   3.3522e-1,   6.7882e+4,   2.2119e+1,   8.4288e+1,   1.4035e+1,
Muscle            ,   4.0179e+3,   3.3523e-1,   6.7787e+4,   2.2125e+1,   8.4239e+1,   1.4027e+1,
Muscle            ,   4.0225e+3,   3.3524e-1,   6.7692e+4,   2.2131e+1,   8.4190e+1,   1.4018e+1,
Muscle            ,   4.0272e+3,   3.3525e-1,   6.7597e+4,   2.2137e+1,   8.4141e+1,   1.4010e+1,
Muscle            ,   4.0318e+3,   3.3525e-1,   6.7503e+4,   2.2143e+1,   8.4092e+1,   1.4002e+1,
Muscle            ,   4.0365e+3,   3.3526e-1,   6.7408e+4,   2.2149e+1,   8.4043e+1,   1.3993e+1,
Muscle            ,   4.0411e+3,   3.3527e-1,   6.7314e+4,   2.2155e+1,   8.3994e+1,   1.3985e+1,
Muscle            ,   4.0458e+3,   3.3528e-1,   6.7220e+4,   2.2161e+1,   8.3945e+1,   1.3977e+1,
Muscle            ,   4.0504e+3,   3.3529e-1,   6.7126e+4,   2.2167e+1,   8.3897e+1,   1.3969e+1,
Muscle            ,   4.0551e+3,   3.3529e-1,   6.7032e+4,   2.2173e+1,   8.3848e+1,   1.3960e+1,
Muscle            ,   4.0598e+3,   3.3530e-1,   6.6939e+4,   2.2179e+1,   8.3799e+1,   1.3952e+1,
Muscle            ,   4.0644e+3,   3.3531e-1,   6.6845e+4,   2.2185e+1,   8.3750e+1,   1.3944e+1,
Muscle            ,   4.0691e+3,   3.3532e-1,   6.6752e+4,   2.2191e+1,   8.3702e+1,   1.3935e+1,
Muscle            ,   4.0738e+3,   3.3533e-1,   6.6659e+4,   2.2197e+1,   8.3653e+1,   1.3927e+1,
Muscle            ,   4.0785e+3,   3.3533e-1,   6.6566e+4,   2.2203e+1,   8.3605e+1,   1.3919e+1,
Muscle            ,   4.0832e+3,   3.3534e-1,   6.6473e+4,   2.2209e+1,   8.3556e+1,   1.3911e+1,
Muscle            ,   4.0879e+3,   3.3535e-1,   6.6381e+4,   2.2215e+1,   8.3507e+1,   1.3902e+1,
Muscle            ,   4.0926e+3,   3.3536e-1,   6.6288e+4,   2.2220e+1,   8.3459e+1,   1.3894e+1,
Muscle            ,   4.0973e+3,   3.3537e-1,   6.6196e+4,   2.2226e+1,   8.3410e+1,   1.3886e+1,
Muscle            ,   4.1020e+3,   3.3537e-1,   6.6104e+4,   2.2232e+1,   8.3362e+1,   1.3878e+1,
Muscle            ,   4.1068e+3,   3.3538e-1,   6.6012e+4,   2.2238e+1,   8.3313e+1,   1.3869e+1,
Muscle            ,   4.1115e+3,   3.3539e-1,   6.5920e+4,   2.2244e+1,   8.3265e+1,   1.3861e+1,
