Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
BoneCortical      ,   1.2023e+1,   2.0033e-2,   4.6038e+4,   6.5059e+2,   6.4386e+3,   1.0263e+3,
BoneCortical      ,   1.2036e+1,   2.0033e-2,   4.5982e+4,   6.5063e+2,   6.4349e+3,   1.0257e+3,
BoneCortical      ,   1.2050e+1,   2.0033e-2,   4.5927e+4,   6.5067e+2,   6.4311e+3,   1.0251e+3,
BoneCortical      ,   1.2064e+1,   2.0033e-2,   4.5871e+4,   6.5071e+2,   6.4274e+3,   1.0245e+3,
BoneCortical      ,   1.2078e+1,   2.0033e-2,   4.5816e+4,   6.5075e+2,   6.4237e+3,   1.0239e+3,
BoneCortical      ,   1.2092e+1,   2.0033e-2,   4.5760e+4,   6.5079e+2,   6.4200e+3,   1.0234e+3,
BoneCortical      ,   1.2106e+1,   2.0033e-2,   4.5704e+4,   6.5084e+2,   6.4163e+3,   1.0228e+3,
BoneCortical      ,   1.2120e+1,   2.0033e-2,   4.5649e+4,   6.5088e+2,   6.4126e+3,   1.0222e+3,
BoneCortical      ,   1.2134e+1,   2.0033e-2,   4.5593e+4,   6.5092e+2,   6.4089e+3,   1.0216e+3,
BoneCortical      ,   1.2148e+1,   2.0033e-2,   4.5538e+4,   6.5097e+2,   6.4052e+3,   1.0210e+3,
BoneCortical      ,   1.2162e+1,   2.0033e-2,   4.5482e+4,   6.5101e+2,   6.4016e+3,   1.0204e+3,
BoneCortical      ,   1.2176e+1,   2.0033e-2,   4.5427e+4,   6.5106e+2,   6.3979e+3,   1.0198e+3,
BoneCortical      ,   1.2190e+1,   2.0033e-2,   4.5371e+4,   6.5111e+2,   6.3942e+3,   1.0192e+3,
BoneCortical      ,   1.2204e+1,   2.0033e-2,   4.5316e+4,   6.5115e+2,   6.3905e+3,   1.0186e+3,
BoneCortical      ,   1.2218e+1,   2.0033e-2,   4.5261e+4,   6.5120e+2,   6.3868e+3,   1.0181e+3,
BoneCortical      ,   1.2232e+1,   2.0033e-2,   4.5205e+4,   6.5125e+2,   6.3831e+3,   1.0175e+3,
BoneCortical      ,   1.2246e+1,   2.0033e-2,   4.5150e+4,   6.5130e+2,   6.3795e+3,   1.0169e+3,
BoneCortical      ,   1.2260e+1,   2.0034e-2,   4.5095e+4,   6.5135e+2,   6.3758e+3,   1.0163e+3,
BoneCortical      ,   1.2274e+1,   2.0034e-2,   4.5039e+4,   6.5140e+2,   6.3721e+3,   1.0157e+3,
BoneCortical      ,   1.2289e+1,   2.0034e-2,   4.4984e+4,   6.5145e+2,   6.3684e+3,   1.0151e+3,
BoneCortical      ,   1.2303e+1,   2.0034e-2,   4.4929e+4,   6.5150e+2,   6.3648e+3,   1.0145e+3,
BoneCortical      ,   1.2317e+1,   2.0034e-2,   4.4874e+4,   6.5155e+2,   6.3611e+3,   1.0140e+3,
BoneCortical      ,   1.2331e+1,   2.0034e-2,   4.4819e+4,   6.5160e+2,   6.3574e+3,   1.0134e+3,
BoneCortical      ,   1.2345e+1,   2.0034e-2,   4.4763e+4,   6.5166e+2,   6.3538e+3,   1.0128e+3,
BoneCortical      ,   1.2359e+1,   2.0034e-2,   4.4708e+4,   6.5171e+2,   6.3501e+3,   1.0122e+3,
BoneCortical      ,   1.2374e+1,   2.0034e-2,   4.4653e+4,   6.5176e+2,   6.3465e+3,   1.0116e+3,
BoneCortical      ,   1.2388e+1,   2.0034e-2,   4.4598e+4,   6.5182e+2,   6.3428e+3,   1.0110e+3,
BoneCortical      ,   1.2402e+1,   2.0034e-2,   4.4543e+4,   6.5187e+2,   6.3391e+3,   1.0105e+3,
BoneCortical      ,   1.2417e+1,   2.0034e-2,   4.4488e+4,   6.5193e+2,   6.3355e+3,   1.0099e+3,
BoneCortical      ,   1.2431e+1,   2.0034e-2,   4.4433e+4,   6.5199e+2,   6.3318e+3,   1.0093e+3,
BoneCortical      ,   1.2445e+1,   2.0034e-2,   4.4378e+4,   6.5204e+2,   6.3282e+3,   1.0087e+3,
BoneCortical      ,   1.2459e+1,   2.0034e-2,   4.4323e+4,   6.5210e+2,   6.3245e+3,   1.0081e+3,
BoneCortical      ,   1.2474e+1,   2.0034e-2,   4.4268e+4,   6.5216e+2,   6.3209e+3,   1.0075e+3,
BoneCortical      ,   1.2488e+1,   2.0034e-2,   4.4213e+4,   6.5222e+2,   6.3173e+3,   1.0070e+3,
BoneCortical      ,   1.2503e+1,   2.0034e-2,   4.4159e+4,   6.5228e+2,   6.3136e+3,   1.0064e+3,
BoneCortical      ,   1.2517e+1,   2.0034e-2,   4.4104e+4,   6.5234e+2,   6.3100e+3,   1.0058e+3,
BoneCortical      ,   1.2531e+1,   2.0034e-2,   4.4049e+4,   6.5240e+2,   6.3063e+3,   1.0052e+3,
BoneCortical      ,   1.2546e+1,   2.0034e-2,   4.3994e+4,   6.5246e+2,   6.3027e+3,   1.0046e+3,
BoneCortical      ,   1.2560e+1,   2.0034e-2,   4.3939e+4,   6.5252e+2,   6.2991e+3,   1.0041e+3,
BoneCortical      ,   1.2575e+1,   2.0034e-2,   4.3885e+4,   6.5259e+2,   6.2955e+3,   1.0035e+3,
BoneCortical      ,   1.2589e+1,   2.0034e-2,   4.3830e+4,   6.5265e+2,   6.2918e+3,   1.0029e+3,
BoneCortical      ,   1.2604e+1,   2.0034e-2,   4.3775e+4,   6.5271e+2,   6.2882e+3,   1.0023e+3,
BoneCortical      ,   1.2618e+1,   2.0034e-2,   4.3721e+4,   6.5278e+2,   6.2846e+3,   1.0018e+3,
BoneCortical      ,   1.2633e+1,   2.0034e-2,   4.3666e+4,   6.5284e+2,   6.2810e+3,   1.0012e+3,
BoneCortical      ,   1.2647e+1,   2.0034e-2,   4.3612e+4,   6.5291e+2,   6.2773e+3,   1.0006e+3,
BoneCortical      ,   1.2662e+1,   2.0034e-2,   4.3557e+4,   6.5298e+2,   6.2737e+3,   1.0000e+3,
BoneCortical      ,   1.2677e+1,   2.0034e-2,   4.3503e+4,   6.5304e+2,   6.2701e+3,   9.9945e+2,
BoneCortical      ,   1.2691e+1,   2.0034e-2,   4.3448e+4,   6.5311e+2,   6.2665e+3,   9.9887e+2,
BoneCortical      ,   1.2706e+1,   2.0034e-2,   4.3394e+4,   6.5318e+2,   6.2629e+3,   9.9830e+2,
BoneCortical      ,   1.2720e+1,   2.0034e-2,   4.3339e+4,   6.5325e+2,   6.2593e+3,   9.9772e+2,
BoneCortical      ,   1.2735e+1,   2.0035e-2,   4.3285e+4,   6.5332e+2,   6.2557e+3,   9.9715e+2,
BoneCortical      ,   1.2750e+1,   2.0035e-2,   4.3230e+4,   6.5339e+2,   6.2521e+3,   9.9657e+2,
BoneCortical      ,   1.2764e+1,   2.0035e-2,   4.3176e+4,   6.5346e+2,   6.2485e+3,   9.9600e+2,
BoneCortical      ,   1.2779e+1,   2.0035e-2,   4.3122e+4,   6.5353e+2,   6.2449e+3,   9.9542e+2,
