Tissue-Name,Frequency[Hz],Conductivity[S/m],Relative-Permittivity,Loss-Tangent,Wavelength[m],Penetration-Depth[m],
EyeSclera         ,   1.1298e+1,   5.0156e-1,   2.2996e+6,   3.4701e+2,   1.3265e+3,   2.1173e+2,
EyeSclera         ,   1.1311e+1,   5.0156e-1,   2.2968e+6,   3.4704e+2,   1.3257e+3,   2.1161e+2,
EyeSclera         ,   1.1324e+1,   5.0156e-1,   2.2940e+6,   3.4707e+2,   1.3250e+3,   2.1148e+2,
EyeSclera         ,   1.1337e+1,   5.0157e-1,   2.2911e+6,   3.4710e+2,   1.3242e+3,   2.1136e+2,
EyeSclera         ,   1.1350e+1,   5.0157e-1,   2.2883e+6,   3.4714e+2,   1.3234e+3,   2.1124e+2,
EyeSclera         ,   1.1363e+1,   5.0157e-1,   2.2855e+6,   3.4717e+2,   1.3227e+3,   2.1112e+2,
EyeSclera         ,   1.1376e+1,   5.0157e-1,   2.2826e+6,   3.4720e+2,   1.3219e+3,   2.1100e+2,
EyeSclera         ,   1.1389e+1,   5.0157e-1,   2.2798e+6,   3.4723e+2,   1.3212e+3,   2.1087e+2,
EyeSclera         ,   1.1402e+1,   5.0157e-1,   2.2770e+6,   3.4726e+2,   1.3204e+3,   2.1075e+2,
EyeSclera         ,   1.1416e+1,   5.0158e-1,   2.2741e+6,   3.4730e+2,   1.3196e+3,   2.1063e+2,
EyeSclera         ,   1.1429e+1,   5.0158e-1,   2.2713e+6,   3.4733e+2,   1.3189e+3,   2.1051e+2,
EyeSclera         ,   1.1442e+1,   5.0158e-1,   2.2685e+6,   3.4736e+2,   1.3181e+3,   2.1039e+2,
EyeSclera         ,   1.1455e+1,   5.0158e-1,   2.2656e+6,   3.4740e+2,   1.3173e+3,   2.1027e+2,
EyeSclera         ,   1.1468e+1,   5.0158e-1,   2.2628e+6,   3.4743e+2,   1.3166e+3,   2.1015e+2,
EyeSclera         ,   1.1482e+1,   5.0158e-1,   2.2600e+6,   3.4747e+2,   1.3158e+3,   2.1002e+2,
EyeSclera         ,   1.1495e+1,   5.0158e-1,   2.2572e+6,   3.4750e+2,   1.3151e+3,   2.0990e+2,
EyeSclera         ,   1.1508e+1,   5.0159e-1,   2.2543e+6,   3.4754e+2,   1.3143e+3,   2.0978e+2,
EyeSclera         ,   1.1521e+1,   5.0159e-1,   2.2515e+6,   3.4758e+2,   1.3136e+3,   2.0966e+2,
EyeSclera         ,   1.1535e+1,   5.0159e-1,   2.2487e+6,   3.4761e+2,   1.3128e+3,   2.0954e+2,
EyeSclera         ,   1.1548e+1,   5.0159e-1,   2.2459e+6,   3.4765e+2,   1.3120e+3,   2.0942e+2,
EyeSclera         ,   1.1561e+1,   5.0159e-1,   2.2431e+6,   3.4769e+2,   1.3113e+3,   2.0930e+2,
EyeSclera         ,   1.1574e+1,   5.0159e-1,   2.2402e+6,   3.4773e+2,   1.3105e+3,   2.0918e+2,
EyeSclera         ,   1.1588e+1,   5.0160e-1,   2.2374e+6,   3.4777e+2,   1.3098e+3,   2.0906e+2,
EyeSclera         ,   1.1601e+1,   5.0160e-1,   2.2346e+6,   3.4780e+2,   1.3090e+3,   2.0894e+2,
EyeSclera         ,   1.1614e+1,   5.0160e-1,   2.2318e+6,   3.4784e+2,   1.3083e+3,   2.0881e+2,
EyeSclera         ,   1.1628e+1,   5.0160e-1,   2.2290e+6,   3.4788e+2,   1.3075e+3,   2.0869e+2,
EyeSclera         ,   1.1641e+1,   5.0160e-1,   2.2262e+6,   3.4792e+2,   1.3067e+3,   2.0857e+2,
